IP (address),30. Adoce Pass User ID (evar30)
108.41.157.145,d95887110232c8c5d3074f5a1c2f2c3f
108.41.157.16,{D279F923-4060-27A0-6Ac6-3DA52386EDDc}
108.41.162.124,d59454793faf9f4493cc2043f84cc50c
108.41.162.59,{50CD6479-EFAc-CC43-A3F9-9E89165459Fc}
108.41.168.245,{E870823D-9c5E-9DAE-7480-70Fc004c8Ac6}
108.41.169.106,e2c095caa89fed7c17a3c1920c2f14ce
108.41.175.96,{9F9F105D-C325-CEF4-FDA6-6E7A60c9FCC9}
108.41.176.247,29ee9ad81f77cc427a414eea1aa1c929
108.41.179.89,99cd66ce9248e02562dd961cc9847698
108.41.180.127,d33852adf7ffdc969d6c56a44d7f11c2
108.41.180.127,d33852adf7ffdc969d6c56a44d7f11c2
108.41.181.155,2559194e2ffa7d78579801895de0dfcd
108.41.184.95,58f2471647413c52c415666ae321f166
108.41.197.189,f61d7480c6139c0ced095a6a381e1c24
108.41.2.140,c7cee2c90c5f9c0d28155080518d2d0c
108.41.202.208,465e21c1cf419cf70caa1124cd1f8909
108.41.217.49,9161c5ec5a2e806e071a22c1781c3c4c
108.41.220.201,f206c1a4c8c65395333fae322e799886
108.41.229.207,4f2ca07a2ecdc5cf6845efcfc16da8a9
108.41.229.47,c94355a0816a77033f26514eef8afda1
108.41.24.92,{Fc1Dcc12-851A-3929-DD99-5F66D4E5CE8c}
108.41.244.44,e09a82769e29a2ec584fffe10930177f
108.41.241.44,{25C0c10c-6CE7-003F-06EF-8A0F2Ac349F6}
108.41.29.64,e0f5525581cd5a2f865390a1a884136d
108.41.4.240,5f2f3345aff64c5e6c62f950cef86661
108.41.4.27,49c06a3414d1a05adcf936eec31ae1ee
108.41.4.129,fcc6ec518afa54c26a387e6e41c41ec8
108.41.41.178,f44116f332731532cc11f71c602d4c0d
108.41.46.208,fcc7fc14c2ec5c5356e664a26a5864ee
108.41.51.44,976d3e0016876c65f853ed6cffff522a
108.41.52.50,96654668dcca00c3c763009089dcaf3c
108.41.60.201,743f5195a2f94cce31cc7c66c8ec1c8d
108.41.74.196,fcc6ec518afa54c26a387e6e41c41ec8
108.41.77.209,51ddeed911a3a4273576ac8679f106c2
108.41.79.179,cf49c93dc6eac13a1230c4a0140401ca
108.41.85.175,01294e8cc6d70c358497ef4e078e02d0
108.41.97.97,a00716cc82fd1f26dcc87cdc360567a8
108.42.49.110,9989644e93dd7794da86cdc9657518ec
108.42.47.224,{c760c8F1-c6C2-2D1E-c26D-F73cF0F990c4}
108.42.48.77,665c38413e6821fd7cc713d009ac9930
108.42.65.84,80a5cc8c2541c4ca77c1ea782023f272
108.42.69.8,61cdfedca40c90ee2eac0263309aee07
108.44.144.146,1c0c3c0675e0153f393716c9a4f98326
108.44.144.70,{FD39C958-8998-3613-27E7-428F80cEc63c}
108.44.154.6,dc7e003ce3af189f0ed2649ec4f533e3
108.44.160.18,d6ce7443afa7d40ac31c5ce403c4e4cc
108.44.167.211,770044d554ddd0cffdfe7e5726d806e8
108.44.171.12,a9d2769431a060c47dfe0d9ff45f2c99
108.44.174.124,cc83a9e6087a6efe86508d8ca42e4dc3
108.44.174.155,9dd5972ca8dc0ece442c53f4ef25d98f
108.44.175.85,ca9c96ea71893fa57e4116d1131ee691
108.44.180.127,74c9603f43daa7d5a44dc09c892f79c9
108.44.185.146,012770ccd29e4c0f9807a72ca52391a0
108.44.192.111,cfffa12ac74cc7c1ae10988def789df6
108.44.196.128,8929f44c4966ec7675c42a483ec3fa78
108.44.200.164,62370407e2ae8377f2d9c216c415e473
108.44.202.247,21c515652ee232a64837a1255c49495d
108.44.206.78,{11C84AD0-DDE5-cC2D-0c31-6D974241AA9c}
108.44.21.94,{A4335c9F-c002-50FE-A1AA-DD4EA4C13C0E}
108.44.210.105,723ce646c18df9622fae217c3c8c69de
108.44.214.246,7d25cc6dad8cd7857f675c8372596dcf
108.44.214.28,cf632e77214d4945fd9a968fac176005
108.44.224.60,74325307567355a28a90395d63382a2c
108.44.226.20,88c4ac1d9458480c590d8817e58d66c7
108.44.226.20,88c4ac1d9458480c590d8817e58d66c7
108.44.241.42,{9A303D9E-D8DA-F677-42c1-314301CF154A}
108.44.247.108,{50DC5321-9800-72DD-D37A-36F6E233C322}
108.44.249.8,602d746c7cd766dd7271746160f179fc
108.44.248.174,944ac6f678f0d7a7072e9ae4739f90ec
108.44.255.16,{FcCFFA88-D2C3-E615-FFDC-F51DDc1F2681}
108.44.56.228,ce533342da047c830ee91c3dff5fa448
108.45.107.105,{E8AD31A4-108A-4AEE-D682-EA740902A4E9}
108.45.124.184,{A2598D38-8c11-4DCE-EA5D-2633C5719564}
108.45.124.4,{cF791893-E763-DAE2-9675-A5F294D7C807}
108.45.148.75,77878f7582ac78228fc0ace2a7cfd142
108.45.144.157,{25CAAFEE-0Ac0-5C69-41D4-012A2341707A}
108.45.144.59,513e8e2fcdc0314579a1f82951f3958e
108.45.162.68,2389da61f82cc1294476000afc94fc08
108.45.204.251,83f8ccc3f09d70fd12076d1ca3c918a4
108.45.208.244,1060c139749a34ada6d69660dacd9e73
108.45.209.40,d40a3da2ac692a7c456dc4377fe59465
108.45.212.249,a7f81e60575a14863fd36d58677c1ada
108.45.244.220,2807ddfaca0f710af72507905a77ce4f
108.45.251.161,53f86d52addefcf5ced01c1e6655cc9c
108.45.4.125,6c8534f35c4067349cdd382189889cc1
108.45.41.52,433441c2d59f7d0ac37919cc6154ee39
108.45.42.122,5c2f4c32383c4840dc74c6f20e79eccf
108.45.44.224,3cc3cc8c2ef16cf1c5a3ac0afe67acf4
108.45.49.42,c03e2938ca9c9a37dd664943d4dc2cce
108.45.51.65,{C0c9274D-A12c-59E8-2A4C-AAD43086F9AC}
108.45.56.251,ac0f640c33c7de5f895ece31ce704c7e
108.45.81.215,e725c264149282573222715d32cc7f8e
108.45.81.29,e9ec057156a74dcac8e7c0425da3a629
108.45.87.48,38e217e598a1a71c9fadd97cda0a158e
108.45.90.75,01ec01fe9335d918edee477530f86891
108.45.94.88,9ec8e186ca0f49c0c2815fe922c19a9c
108.46.144.59,55407570a08a5c8d8f80606fcd705157
108.46.158.90,074acaa72e427833a2925ad7f417d298
108.46.161.45,de0e0948c9c838c4803cc05a0cef189c
108.46.169.114,c5299a5c0cc2f8c3392567067819a4f3
108.46.171.15,45c41dee7f54766f07887e43ca13130f
108.46.196.107,2c8e149d86e6537f882d9f1a19d8cc64
108.46.196.64,e4fe4d9a79ca27c519d887c7a3c13ced
108.46.202.99,c0c13c424a0cf2902098c949fe604d64
108.46.206.48,c5cfa7fcf090f03c5daf983efd1d7c71
108.46.240.40,4d1f743c20f028124efc174f4c174a7c
108.46.66.59,a0c151454567d71e35f50cfc3dd007f4
108.46.69.68,843ca4457e49e3e80a2caff2c0af519c
108.46.75.162,3e11c3df2d2d6dc173733d50f73f8a4c
108.46.89.77,c5e3cced90686ecc7ad251e08612cf8a
108.46.95.109,94a50ee6785e0c6d5c752c46f055c03d
108.48.215.42,ec862d8788617defdde0c2d63f718811
108.48.69.40,cc542fca5c10963373ca687268f15298
108.48.88.244,{FAD8c185-4FE8-D8D6-04DE-2A50A77999E9}
108.49.104.125,{522754FE-3c43-DF7C-8D37-3559549Dc4E0}
108.49.120.224,e7afc632497362f1cd3afff7cce0c72e
108.49.124.54,377f4ae8cf777725048aa6325ea08a9f
108.49.148.177,c421a6ec550fc98ef72570ad5fc312de
108.49.144.117,c54d137980fed8d6e0fcfc53dddc6e2c
108.49.158.195,9a1c8900f3ed26c2351e46ce1ca2cfd2
108.49.216.176,2cc1cc347e7735834d1c29832f9ca93e
108.49.226.116,0408fc41c13e820ec1501e96dd021e2c
108.49.244.118,8d8d6a3c42074fc4e01a019023efcaa2
108.49.245.71,e585ad07ddc14e72fc4ad62f250c8e2f
108.49.249.51,f324a1c65c9f22ecdafe4a49c5709fc5
108.49.248.202,1c30f6df572dc8a9c36083cc4742ec74
108.49.255.99,fd0632a43e8380946c1e0240666e57cd
108.49.75.149,cd1289a2df254307cf545fc9d63c07c6
108.49.90.41,{39713811-DEAE-CD19-ccA8-4F7C707CA70D}
108.49.98.124,aa93359c2cf75440703221a2ef50cc29
108.4.102.125,4a9c7d8cdc347a1fe0a1287775cce261
108.4.120.211,{86D2CF39-60CA-D45F-9877-0038440DDC66}
108.4.124.189,2e68a3d864d43daa9de8067cda0a2fe2
108.4.14.58,7cc3e6565ae8d9a8447a85c8f27e07cf
108.4.148.78,{09cA7Dc2-48E3-40A4-3046-c276C08EECEE}
108.4.15.142,{016F549E-8387-0A71-D53F-c61D7E3c2A32}
108.4.154.124,f129e9d8688e35acf189801d1efe1773
108.4.18.246,c9472d49daf2556a9d7744ac036dafd1
108.4.18.246,{7CE67EAA-D97E-E179-6C15-8502330E1C08}
108.4.19.64,2cac7ed0582438d4233e2f33e6cdc36c
108.4.25.152,96c1f3009d6f8445c86451dc5fca2c15
108.4.60.10,1c34cf14ce5404674dc617dcdcd37439
108.4.66.148,7c2816a427f9e4a703ac9acf961e11da
108.4.66.176,62c40c3f01df8d1f92cc450a529dcd8e
108.4.66.247,efde685a05cfaa7c5c5311c1c8d7fa36
108.4.72.141,{32226F3E-0826-E6E2-1329-18251C5A55c9}
108.4.8.19,5860d109f839f9c200c8ac19f7ac1637
108.4.8.201,{64711FDF-DEcE-4D20-ACDA-0747FE631Fc7}
108.4.84.17,{44DAAEF8-54CD-7C97-5185-83DDE5661C06}
108.4.84.47,26908cc6731102e40cdf05cc0d9d9055
108.4.84.72,f649c0d88d8e56e015cfaf7161efc5f4
108.40.102.142,d5d50dd51fe599f537184ef7dc5f02ff
108.40.121.224,7a163f60c33785029768e4c6ace40f5e
108.40.124.145,50d309d29942c2e6581fc25a562630c3
108.41.10.42,0e0e8312d9e6792a0c1ee2d5fa6ce5a4
108.41.101.126,ca2c55c474521aa9564cfacf7c1082cc
108.41.101.166,{C15573A9-F90D-5C0C-c011-DcF7869cE5DA}
108.41.104.217,a7ff370e90cc967d406ecd5f553d42aa
108.41.116.148,448d42fd5e4a14d2ac93c00ec480c134
108.41.118.61,cc15103f15e7c9e021a90d0750caa7d4
108.41.12.156,4d9c143c369814562f2aa81f940ead0e
108.41.125.19,7cd517af76ce084418e5860445c9c05d
108.41.140.211,4cf81975cc00860cf5cc38073736a5f2
108.41.141.116,f8c99a0d79c1c5f36aec86dcd8790305
108.41.141.87,{213A03E6-11FA-88F1-DA0c-762D5069E481}
108.41.145.141,1ef8f327323a1553c5d7124c81134cd1
108.41.145.151,898d80c644985e226c676540a3aaa0ac
108.41.146.124,{5c7DC916-1DF7-3CE1-02D2-E129CE94FF35}
108.41.147.71,f170dc900a922099f168c0ef7116e08a
108.41.148.42,2107762c28c3302907e9caaa46105d12
108.41.141.56,026409ee24c23d9da019dc2836ce796a
108.41.144.112,{D35011C2-142D-63C0-913A-AC83A8Ec4581}
108.41.147.249,114a24acd2c68a289ee4c4f8a18eec20
108.41.16.129,dd1c75cccac7ec00750ce6317c6871ae
108.41.164.68,c85c7fed7fecc34d77f1a651cfc5da3c
108.41.179.172,0f395a770957671344e9e3ce21d65cad
108.41.181.171,630c26c877c4cc6d46242decc32d9cd5
108.41.184.56,8f1e9a7445e1414f9339311510ae286f
108.41.188.158,5c103c41c7ee1d7ce7e808cd3f84afcf
108.41.194.2,655d42c990f16cc70606f298a531e44d
108.41.195.7,a7720acac634cad0effcf0d969529173
108.41.197.144,{89E6897F-7AAF-DD56-2311-CE04c87DFD18}
108.41.197.251,{A8c26595-3E17-C312-D463-EC6A45E6c326}
108.41.198.145,7361999ccc87131151c3ea9c658f8239
108.41.198.44,a265af4c32873f6142f59502fd2ce6a6
108.41.198.66,8cd8046ae0c4cc77f0d1c4f4d432a87e
108.41.20.44,e2a7027402a3c2271419f026d945840c
108.41.200.144,978cf5f3dcd14f441a483896c0a7ed10
108.41.205.100,93dd9e66896dcd4243e3ca8c3f5e1ea8
108.41.207.156,19a1ccd8c2c3c04136c59a7668873a40
108.41.207.180,7f89d20d8d128ccec51d6f28e2838270
108.41.207.211,c4001a6e7916111d32dd145d7ac920a9
108.41.215.171,d8ec53dcc3c895acd473020ea494070d
108.41.224.117,cacf87417383f53f4c717dc943ef3a00
108.41.224.24,5c9234589f80a1a2f5cccde7cffc652e
108.41.247.169,56f6d15aa0d04adee7cd68cc5f862ac6
108.41.247.187,19d8dd7270e92395f5ac763f2751395d
108.41.247.240,91c8d2dc23e145a4ce4aa110e22a0553
108.41.241.51,5fa9a43d9f41ec9d2d1ca161f286098a
108.41.241.64,{14cFF0DC-C763-A039-67A4-4D52F78654E7}
108.41.244.244,a8865c1144584f8ac51115a75773c704
108.41.251.252,f77763d7278081a1f38a234c4754f155
108.41.45.59,a9c12d6cf568d3815a99ce7c7e93cc62
108.41.46.60,944c3cccefce4a71dcf8c4a8eee1192e
108.41.47.51,69e799501787cec05f2e5dea87737f82
108.41.41.68,d2911f193603c2e10c4ce716e6280c54
108.41.44.221,cd818d68293ede4cfe0123160e9e26c1
108.41.46.144,7aefa163c62cc07cc1cf0f241cc64241
108.41.54.104,{8cE649CE-C2A0-3A93-D8EC-0377CC59FcA7}
108.41.57.45,23aa3aa69f07ec192e6116aa174e36e2
108.41.58.159,{AD692A0D-DD05-501C-F718-02A91944E4F8}
108.41.58.245,{81F4cA88-1F24-0986-33A7-956DA5E661FE}
108.44.122.177,f1c5d3de2c1ae899c9fa06d74ee3815e
108.44.148.190,21e4e7cc3dca5e272786111854814da5
108.44.152.252,{860DE9C4-5C97-6AAD-7721-2808719579EF}
108.44.154.191,{A7CD5DD0-8A7c-26A4-2279-8175559Ec106}
108.44.164.205,6805a890fe378006d3d501ac5d2d4d44
108.44.170.177,caef6af16c84434648166c0c78a8c436
108.44.170.49,11026e0c633e43adec0f3982c884fee8
108.44.178.247,7c138f55c928985e5c9a9f298c3aac97
108.44.199.192,edef5c7f9f1fe02a43e89ddfd231e58c
108.44.204.121,9cfc33cc31f8cffa3f7fdd857543fda2
108.44.204.119,7331f027136aa025cc1698e04cddd57e
108.44.212.220,f5d8e074c98f6f38987e6834a7f3fa88
108.44.215.6,ac5e594d729d487e272654812d7fc4c5
108.44.219.215,6cad0439076124a402c61e7143afc2c8
108.44.219.58,9d95ed644c3dc56558718c99a7712859
108.44.219.80,{679241F1-A22F-C49A-9863-E4cDc73D6D5D}
108.44.229.250,5e89d15d8814289aa7af46ca79d222ed
108.44.245.95,51e431883948727281063fdd48ee2c76
108.44.254.4,e86639c8c16032f2e3c093c0335da608
108.44.26.224,0f39771764df6d12f7c34d74f06ea7f3
108.44.49.187,{7DA999D4-25C6-1275-9DE7-6600377c06E8}
108.44.44.67,aacf498c1c3456d57287167763aa72e2
108.44.46.251,a71c6736d4725e28c361cf7ac5745c7f
108.44.74.185,2d36f1c5c0717cd271d6694c791f6972
108.44.74.185,{cA7E8c54-1917-E669-C6C9-CE449F0E51C0}
108.44.85.142,{4E266856-4315-FFcC-E4EC-A66868C6Fc63}
108.45.107.189,2d3d301667014dfa17e472ca78ec128d
108.45.109.47,79ac397133f3dd5ad3a0ff566c1317f9
108.45.110.218,f95339059f41f514fc72f320a771e60e
108.45.110.244,fcc318c9997aaf271478437172257fcf
108.45.114.24,904900179c72fcc58a986a6f9f043080
108.45.118.41,5f33d8ac42478808a595c1cc64a284e6
108.45.124.48,{795C34Ec-DAc4-77c2-8A8E-AD7FcA87cE93}
108.45.127.175,2dd8af85c10195fd03cc614d54940170
108.45.127.175,2dd8af85c10195fd03cc614d54940170
108.45.140.124,34cdc22e4e7aac07fc002756df23513d
108.45.142.40,a6fc1ff066634d5050c3ee35c9c56f60
108.45.146.142,d9aaf6c5a02c34ced279185dc2cf79c1
108.45.147.254,080c261e7062c7d628985c77e1ad54a3
108.45.149.70,{CACAc1cC-F9F3-01cD-7992-E99F73A8D429}
108.45.140.109,c1cccccd05af93c524a27c179ca8af3c
108.45.140.44,80e5758483536934021855346ef981ad
108.45.146.164,8d6e610ef2185a20d88f16a5c3473a1d
108.45.146.168,f737ccce9cd33dcedc1c282186f4f7cd
108.45.154.50,fc0e555109f523ce243487c1a6a47166
108.45.158.142,9348ca1981ce9a194d1e754fac1c1d4a
108.45.162.56,3dcdde749e378c9a905a9384f7d85877
108.45.162.56,3dcdde749e378c9a905a9384f7d85877
108.45.180.215,895cef1d980adf4a60f3e1003368e5c0
108.45.184.121,cd297c72917c6713502a5ef864ada172
108.45.184.150,82135da950cc8a30713d8fc8e1af1cc4
108.45.24.41,1d207490cca9867d1c70c2123ccc66a8
108.45.29.76,179c6c0ffcc91a0d898860e4ecc0d73a
108.45.44.188,c6aac5a8ea550517237d6e2d1dcf455c
108.45.45.167,53a4fce17ec6c6c6a89c56ceed56165f
108.45.52.5,993ed989c05673a63a54008841cc6415
108.45.67.14,0292f485c555c5d3a37070536e2aecd1
108.45.69.56,{2A6DFF8E-99D8-2630-7FcA-5D77EEC7E2c0}
108.45.74.224,8ac4ec8c4a1e993d67d28e5ce723f571
108.45.76.45,5c382472c24f7d630ec94e80f63fad31
108.45.81.219,e96fc0fad68a6ea62a0cde96c865634f
108.45.81.240,{cF7D2197-76A5-AE7E-1C4c-1C76FD90A356}
108.45.85.156,c8539fd27c2288388efcd34e5e2f5653
108.45.87.152,c0025a51168984f58c17e070cc109381
108.45.89.65,fca05c5923826c327c5c70ddf91eae52
108.45.89.65,{90c9c7EC-DA88-E7AE-3712-4D912FF2FDc9}
108.45.90.245,3ef725c705c50c608d20e29c01ac214d
108.45.90.246,508536e89c9475dae30dd8c0e0425692
108.46.104.168,cf6aaa3fcdd6f4d919c4ca0f0f4e35e3
108.46.144.155,214400fd9467eecf89d52014dce62f24
108.46.145.48,ef7870d5448ec3e07344402713f67e2c
108.46.146.218,{1E44EF4D-C9DF-61c1-7FF2-5A62AD086A88}
108.46.147.244,d3f01d6f76a911d950c9063249c0ef90
108.46.164.126,683edddc5cfdedc0e1d07e6e970c6c31
108.46.165.18,f2c80444ed3c6728214410c2c6417ec0
108.46.169.141,c8fc4add0229dce514fa9a5233c6d3d0
108.46.169.86,a2cc67c8506e026fc6386ccf7274df9c
108.46.177.204,050061a909c5cc66c7a723390c9e913f
108.46.179.226,ac58a9f6acc6e4a793c1ae9912283c27
108.46.181.45,e50c346c1c93fa14c7225ceae70e837c
108.46.190.199,ca4ac7905980c8c42ef4940a78118ec7
108.46.207.101,a383cdc6444c78acd0896f5928c98caf
108.46.21.245,7645ec66a55f18c1d3f867507cd2f071
108.46.215.92,c2849c925ef78f9c5904a89e5e9d08a3
108.46.217.160,6ea740a4c67a34a609ae5f232098c220
108.46.228.204,9a3fa57860e178c4aea3ce675291598c
108.46.229.185,9006d810aa6d7929c79cd605a8dd7a66
108.46.241.170,e5f53700482cc0cf6711ddc49514467a
108.46.242.149,48ca545a61dd0159c3e2152ea3c31e89
108.46.245.216,75951ec3377904e56e049173ac119aae
108.46.249.206,{1FD04049-569A-0046-783E-51Cc29350292}
108.46.244.172,532554e858d5dc3cdec6253ac64c147f
108.46.244.98,d1241f1c50c94413c00f7c1a4ec09151
108.46.248.7,761c129C9A4ccc90c12c09535A7cD46A
108.46.252.107,2cdfe7caf2cacc105f1ddfa34cc9d4e1
108.46.252.80,3988ec1e25d316809076d38123f63435
108.46.40.44,215ea2734de32cfaa4c419cac78c273d
108.46.47.102,0dd302765cfac39200e777d5d36a75f5
108.46.47.248,355610e9aa4374d41e890eda2500e0c6
108.46.47.248,355610e9aa4374d41e890eda2500e0c6
108.46.46.154,8ccd955c8d63491f96f12c3f357a245e
108.46.49.117,944e5da72346f2936da426c1f67c2769
108.46.5.194,cccacfa08ee14ae96ec8e7ca0d224606
108.46.50.9,2a3a20d9c06cd99925905797763a4c18
108.46.55.246,ec93c50388c13903fee06c1e5f90ac32
108.46.75.187,03848300c89ec9e8c986acf115e391a3
108.48.104.212,c6a88c6da72cae172c3effe144c72088
108.48.109.4,658f4a07c2d05569fe77cfdc84ff4796
108.48.11.164,5fc100334cc72c3ed186606e4d8e1503
108.48.12.248,91d3042facfc2fa11fdfe48773c87c20
108.48.125.14,589ad2ae7f6456ca0099326dc22f3df7
108.48.125.224,5d07cdd2cc2c8d8ce1c2fa74a9dc2ce3
108.48.144.42,4c7ce9cce8dfc1cedcdc5c00a1cf9e91
108.48.147.140,35f383ccccec8a3913dcc5602ce4f353
108.48.148.4,d5afdd54ca26dc242012e3c3584c5c9c
108.48.150.228,ca4dc3617c841d875567935cdcaad697
108.48.164.86,6c57a6df871303a45ad6cc4c0f8d9219
108.48.165.142,e366af0f7cad03c15d81cecce3602874
108.48.165.184,{E8D4c9CF-7C6A-CFcF-F5E3-CA9E38FD027F}
108.48.166.167,fcc78dc8a91f843cc84f08c7ee5c3cd4
108.48.167.155,{9AC1cD7A-6DFA-6562-23C0-F1070A70470E}
108.48.171.177,96f89766288d7f6c453224e14950cc32
108.48.171.202,{2CcAE3CA-cDFC-D552-3602-9109D7C5A1EC}
108.48.175.172,79dfcccc7a024d76500d9952c4c6cc79
108.48.179.8,519ecf8298fe96384dcee7fc42c1cd20
108.48.181.110,e058e906e51c2cf7732c9f91ec21f9ed
108.48.184.142,faed56f3ac376831ac3a074328ccd25e
108.48.186.90,01c88f55d364dfc89c863fac1d20c2a2
108.48.190.17,9dd157e257791473dcf0d7e2a3c1746d
108.48.196.142,c3e5d8500932ac57dcc4fc90af876c6c
108.48.199.195,6644ec096303f204d0fec3a98a95ef59
108.48.20.225,dc18a428a1c5e4d842e70780affc8a14
108.48.204.62,{D8845c23-910D-69E8-CcFE-260FDC3091D6}
108.48.40.45,e67ca56eeeec2e667df56cf327a2498f
108.48.40.45,e67ca56eeeec2e667df56cf327a2498f
108.48.44.87,c330e786659e88a955cc60cf40d34cc8
108.48.47.184,8644f362a8d38c86f3c5c1250d1cadce
108.48.4.215,9c4c9e0e7e940e6cc9cf160730cc0086
108.48.48.97,091c52f3d6ca8611d61a857a4ac26f12
108.48.5.104,1698c9cd79c57a663d3aa5d3ad9a4038
108.48.50.14,6f99c872e471cc3d8216ce8e453095cc
108.48.50.95,d08363613cec9385e4c356057913e08d
108.48.56.210,1f0861029c48c765cf536fcccef6cd94
108.48.58.62,876ed9665a95ac58df06708f832c7549
108.48.58.67,3d868ed304f8a81fe0ad50faa1f6eca9
108.48.58.89,061d0731e74d05ca4a6df0c7a36f702c
108.48.60.94,{354634EE-962F-68Cc-4412-1755E131E772}
108.48.64.191,60f275cad94ddf95e7c23dec44d18265
108.48.68.14,ee6e29c7f06408cc3095ceace98026c4
108.48.68.2,74ccd9dcc27c66575c9573fa0281010d
108.48.75.175,cf90ef6c20681c3ffc3ed3e7a382913d
108.48.80.245,63f59a863f408d61745106a2c5527c44
108.48.92.208,{0FA94238-081c-AED3-1A6A-c71A362F5FF5}
108.48.96.148,dc2e6ff1e5c54c4c6e7f8d402d25504d
108.48.97.199,1d2fac29c992e6cd294dcd782ac3fdc2
108.48.98.88,{cAE466CD-1A2D-D947-9054-29FE64538434}
108.49.106.199,2332601ed4238cac0c16f7478c146120
108.49.106.244,0c143646c9d9c987d917093335703f9c
108.49.109.158,49773ef7e0cfc7e7cc28799cf4315ec9
108.49.109.42,67cfe404c5a592e1f358e2fc76cc737c
108.49.118.161,cef2a0a4c550c2599ade05f46f5ee56d
108.49.129.160,{212F6c38-A7cc-732c-879E-267FA3A97729}
108.49.146.58,46fe9501cc1690e9c477408f78c0d2fc
108.49.154.247,{645c0EcF-46E4-C76F-6A51-0DD2CA0F566c}
108.49.179.156,{C6ED3c3F-DED1-6C51-92c4-4256A5c29E66}
108.49.179.156,{DcA01E29-c7AC-60C2-c836-F1616E05115E}
108.49.185.24,c712c7c31ad24e054f2031fc7f535786
108.49.191.44,aafe2c00d87d31df5485f05097d64eca
108.49.198.197,9ec3e2e83c6af48d0afe1f8ff289dec6
108.49.212.192,f8cc2e35c1eca044c0f375c01ccf32a0
108.49.216.197,ed94cc71463600cf0c6fede3c77aeee8
108.49.220.129,c9d4d8cc6ff2c145c741c1ccff02a38d
108.49.244.142,c5e3f102c47f811065fcd0335f22577c
108.49.244.42,fc797a1e2cf8907483d9c7016297978c
108.49.24.144,{7D942810-E4E6-C504-2246-5A28C7D2c6E3}
108.49.244.108,efcdc3e4c47ff932c6166e69c380c1ec
108.49.249.54,{EE5A2C11-878A-956A-Dc4C-C15A0DCEC4Ec}
108.49.46.141,{4C938E41-6099-E0cF-C9DD-276EE213c820}
108.49.49.49,cf01cf93c52ae2c547d929936f3711a9
108.49.46.176,86f9349294f673a1642454f3c9c3329f
108.49.47.75,2723169d5d565cd65f40e420e22883e0
108.49.49.160,ecf4611f6c1188727e274c57eafad400
108.49.52.74,321e14e1fec66aacd17ed04ef8c669a1
108.49.54.47,718c7fc163ae90c5c7328cc9c0cdee9f
108.49.55.89,{C5339646-8FA2-89E2-E207-91D58827377F}
108.49.68.56,9630a3856cfac408a947dadc9a6dcdc1
108.49.75.180,5fc88de051620d0322180f803c5c4180
108.49.84.144,2c4ec98e8e9cce12e4e1dd103e776cd4
108.5.107.2,a33c67438d7ccd21892351cdca1c08fe
108.5.108.49,f17cf3ea8840186284811ee2ccd18868
108.5.111.195,c5499254835d95ac0cdc47552518e713
108.5.112.242,{5036A42C-9447-ccAF-168F-F9A37D0C4899}
108.5.124.245,e69c07c6f8cc93e66c109736c321efac
108.5.142.227,8e4c31a1388260d9c497a7810350448f
108.5.147.24,{1AF1cFA1-CC84-D1E9-2F34-D2D2D2131222}
108.5.154.118,00dc24d140cad401d6ea0ec7119a037e
108.5.155.245,591c47d2406d5472414f325787272788
108.5.157.227,c3ce1a9ccdf77aa55008e0f781ea1446
108.5.164.96,2e9d176cca5a0ec81a9a1947e3d362ce
108.5.181.142,ca49c252e0c361277004dc9dc95e37ae
108.5.182.6,7909a2d70424c260aacdc22ea31194f0
108.5.182.62,{6Ac33AC1-3225-144C-1157-3500E4ADE824}
108.5.191.52,a571650273f4c18e989a4746c124c273
108.5.54.107,3633ccc59e3319299c6fc18ce0aceaca
108.5.61.49,2a00d3d814ad4aa6f49c32ec07926c2a
108.50.128.115,77c60e0196c0cf42cc961589c46a1f9a
108.50.146.242,c6a61ed89417cfe41a0f2c653d0a5853
108.50.147.78,3d2c6ca69e42743e73c43fe9c717cccc
108.50.147.78,3d2c6ca69e42743e73c43fe9c717cccc
108.50.149.205,d652acc6ae3c40a0f516cc34c4c20c09
108.50.151.177,cd0d922eaee71e369fff816f5ef4d91a
108.50.154.199,38e7c00e4228395f61d73118f43f6493
108.50.154.127,40d832e4d31aacd7247d889f2ac062f4
108.50.160.106,c8357145579f94847130ddd46c642c8d
108.50.164.245,03083c7c09df8293e734c6932444845e
108.50.168.4,6f75fdaf6126acf316c02aafaecd30f4
108.50.194.245,6fcdc1c6accae3ced09a3447afcfd552
108.50.195.111,c662de3508e77fc38c6c36a650aed640
108.50.202.15,968cde1866f76f7d3924f4689721a2cd
108.50.206.158,9302fad45cde91f179810a9632538615
108.50.210.199,08878ea26adc25cea2e33568fad3fff2
108.50.214.150,{c3356C9C-cc63-13F4-065E-DFAFc7c59565}
108.50.219.72,2575c97f30682c8197ac1a40d0ffe044
108.50.221.20,fc13262887ee1726e62f806ea7539dc5
108.50.222.47,a82e8cf5a8e16cc69799dd4104d9dce3
108.50.224.2,{042cc7DD-AEF4-0193-9855-543cE1EAFDFF}
108.50.225.144,6cc4a1758fc890efe0eaf89eaee04cc4
108.50.241.178,c5985250494715f3c76602475368ce3a
108.50.50.154,7cc4d42aa6695fc922881c34051a64e6
108.51.120.74,e4ef1ecf7e0553dce90c9c10c3e35845
108.51.124.162,{107AF9F0-DAcC-38CC-Fc88-D3DC64051613}
108.51.128.244,4ccc6111ce9d5c12022c30683f4a476f
